"anomID" "session_vm" "session_vr" "session" "taskOrder" "block" "blockOrder" "list" "object" "colorWheelRot" "inputOrder" "outputOrder" "targetColor" "response" "deviation" "recallError" "ended_on" "duration"
1096 2 1 1 "0" "music" "2" 1 "13" 189 11 12 "244" "244.146623300169" 0.146623300169495 0.146623300169495 "response" 2880.82500002382
1096 2 1 1 "0" "music" "2" 1 "2" 273 9 1 "301" "325.208416944132" 24.2084169441318 24.2084169441318 "response" 2554.84800004773
1096 2 1 1 "0" "music" "2" 1 "3" 210 10 2 "24" "67.5562823699041" 43.5562823699041 43.5562823699041 "response" 3926.50200004771
1096 2 1 1 "0" "music" "2" 1 "11" 346 12 10 "320" "321.502665566667" 1.50266556666656 1.50266556666656 "response" 3890.00000004773
1830 1 2 1 "1" "silence" "0" 2 "34" 338 0 13 "60" "82.5482147816849" 22.5482147816849 22.5482147816849 "response" 2414.0140000477
1830 1 2 1 "1" "silence" "0" 2 "37" 264 4 16 "344" "327.730285499866" -16.269714500134 16.269714500134 "response" 2130.98099990468
1830 1 2 1 "1" "silence" "0" 2 "27" 0 15 6 "342" "216.733843549555" -125.266156450445 125.266156450445 "response" 2815.58700000006
1830 1 2 1 "1" "silence" "0" 2 "22" 298 5 1 "111" "111.824482015066" 0.82448201506611 0.82448201506611 "response" 1651.17600009544
1830 1 2 1 "1" "silence" "0" 2 "35" 119 19 14 "173" "180.716036890042" 7.71603689004206 7.71603689004206 "response" 2828.30900004762
1830 1 2 1 "1" "silence" "0" 2 "21" 106 11 0 "202" "325.161623999686" 123.161623999686 123.161623999686 "response" 3490.64499990456
1830 1 2 1 "1" "silence" "0" 2 "30" 234 3 9 "157" "178.515490179288" 21.5154901792883 21.5154901792883 "response" 3897.42399990465
1830 1 2 1 "1" "silence" "0" 2 "26" 7 1 5 "198" "181.004612208794" -16.9953877912061 16.9953877912061 "response" 4773.97999999998
1830 1 2 1 "1" "silence" "0" 2 "33" 250 13 12 "230" "319.720654928052" 89.7206549280518 89.7206549280518 "response" 2460.59900004766
1830 1 2 1 "1" "silence" "0" 2 "32" 28 8 11 "106" "349.119675025763" -116.880324974237 116.880324974237 "response" 2206.27399995225
1830 1 2 1 "1" "silence" "0" 2 "23" 329 10 2 "292" "58.2175569702242" 126.217556970224 126.217556970224 "response" 1028.93800004758
1830 1 2 1 "1" "silence" "0" 2 "36" 297 7 15 "13" "297.702119549036" -75.2978804509637 75.2978804509637 "response" 969.685000000056
1830 1 2 1 "1" "silence" "0" 2 "28" 358 12 7 "58" "83.669362099067" 25.669362099067 25.669362099067 "response" 801.477999952389
1830 1 2 1 "1" "silence" "0" 2 "31" 223 14 10 "329" "3.09904165217193" 34.0990416521719 34.0990416521719 "response" 2149.39100009529
1830 1 2 1 "1" "silence" "0" 2 "40" 226 6 19 "161" "302.223305408272" 141.223305408272 141.223305408272 "response" 3836.89599999995
1830 1 2 1 "1" "silence" "0" 2 "29" 44 17 8 "298" "232.238104859838" -65.7618951401619 65.7618951401619 "response" 3194.8339999523
1830 1 2 1 "1" "silence" "0" 2 "39" 117 18 18 "251" "41.826480129377" 150.826480129377 150.826480129377 "response" 1976.72500009532
1830 1 2 1 "1" "silence" "0" 2 "24" 341 16 3 "66" "131.823920237757" 65.823920237757 65.823920237757 "response" 4433.01600000006
1830 1 2 1 "1" "silence" "0" 2 "38" 218 2 17 "265" "329.75899926772" 64.7589992677196 64.7589992677196 "response" 2066.5530000953
1830 1 2 1 "1" "silence" "0" 2 "25" 342 9 4 "129" "65.9647177040611" -63.0352822959389 63.0352822959389 "response" 2282.6070000953
1830 1 2 1 "1" "lofi" "1" 1 "1" 69 8 0 "14" "58.8508488546722" 44.8508488546722 44.8508488546722 "response" 2726.4970000477
1830 1 2 1 "1" "lofi" "1" 1 "5" 295 18 4 "192" "174.964279508507" -17.0357204914926 17.0357204914926 "response" 2588.97600000002
1830 1 2 1 "1" "lofi" "1" 1 "4" 216 10 3 "37" "58.9621194638984" 21.9621194638984 21.9621194638984 "response" 3647.96800004761
1830 1 2 1 "1" "lofi" "1" 1 "11" 318 9 10 "320" "64.72849655986" 104.72849655986 104.72849655986 "response" 1451.35000004759
1830 1 2 1 "1" "lofi" "1" 1 "13" 346 5 12 "244" "233.52056546976" -10.4794345302398 10.4794345302398 "response" 1781.82000000007
1830 1 2 1 "1" "lofi" "1" 1 "7" 40 6 6 "47" "159.119082532925" 112.119082532925 112.119082532925 "response" 1881.42599999998
1830 1 2 1 "1" "lofi" "1" 1 "19" 129 7 18 "202" "163.767979846473" -38.2320201535265 38.2320201535265 "response" 1090.32100009546
